timestamp,price_open,price_high,price_low,price_close,volume_traded,trades_count,MACD,SMA,OBV,RSI,MFI,vader_pos,vader_neg,vader_neu,vader_compound,pos_count,neg_count,neu_count
2018/6/9,7618.11,7686.45,7468.31,7492.7,2713.781045,10538,515.3830413,7615.328,-223446.6219,44.87988934,89.72310181,0.109191489,0.068553191,0.822265957,0.151325532,44,23,27
2018/6/10,7498,7498,6627.7,6781.17,14392.69541,49723,458.6228133,7447.966,-237839.3173,41.20609602,80.64295283,0.090071429,0.072510204,0.837469388,0.097527551,48,29,21
2018/6/11,6781.17,6919.97,6634.86,6880.61,11409.52423,29906,466.555349,7292.374,-226429.793,40.43527838,67.34805283,0.093,0.077058824,0.829960784,0.068632353,43,34,25
2018/6/12,6880.76,6880.76,6461.42,6557.67,8827.5995,22493,440.7937535,7066.052,-235257.3925,39.96704722,60.73920433,0.104765957,0.066308511,0.828904255,0.14675,46,25,23
2018/6/13,6557.66,6624.45,6120,6307.4,19190.50458,33911,420.8291951,6803.91,-254447.8971,40.01972387,50.01414784,0.101192308,0.069913462,0.828923077,0.168716346,56,26,22
2018/6/14,6308.49,6708.1,6270.69,6646.1,14168.49542,36872,447.8479985,6634.59,-240279.4017,41.63862965,41.96548303,0.100729167,0.061802083,0.837427083,0.144426042,48,27,21
2018/6/15,6638.8,6666.66,6370,6390.6,7132.206789,20470,427.4662322,6556.476,-247411.6085,41.65298188,21.35890075,0.118478723,0.055776596,0.825702128,0.200643617,51,21,22
2018/6/16,6390.6,6557.81,6333.63,6487.92,3553.699726,13553,435.229651,6477.938,-243857.9088,40.82455656,0,0.10182,0.0467,0.85142,0.243312,57,17,26
2018/6/17,6487.92,6575.35,6429.23,6453.41,2828.756808,11559,432.4767165,6457.086,-246686.6656,42.37562828,17.65419673,0.08914433,0.03971134,0.871134021,0.17841134,47,18,32
2018/6/18,6451.03,6793,6381.25,6707.5,5940.174397,21476,452.7460042,6537.106,-240746.4912,43.11673652,17.94513862,0.11309434,0.056066038,0.830820755,0.177858491,53,25,28
2018/6/19,6711.3,6841.81,6660.21,6736.52,5443.679796,18364,455.06099,6555.19,-235302.8114,41.60331254,11.96374385,0.101173469,0.047540816,0.851306122,0.187315306,54,19,25
2018/6/20,6728.44,6809.26,6558.95,6756.58,5193.768846,13512,456.6612179,6628.386,-230109.0425,40.0289145,0,0.14137234,0.044776596,0.813851064,0.272296809,53,19,22
2018/6/21,6756.6,6792.2,6677.85,6718.33,4837.324428,14324,453.6099359,6674.468,-234946.367,41.52606468,0,0.109581633,0.057581633,0.832785714,0.209205102,56,21,21
2018/6/22,6718.33,6737.97,5940,6050.45,18544.14405,37712,400.3317592,6593.876,-253490.511,38.41079072,0,0.105368421,0.050589474,0.844010526,0.171269474,47,21,27
2018/6/23,6055.17,6261,6048.54,6177.38,4585.871472,15415,410.4572293,6487.852,-248904.6395,38.04921253,0,0.117287234,0.040468085,0.842244681,0.266175532,52,12,30
2018/6/24,6169.91,6255.05,5780,6153.4,11423.59393,29176,408.5442948,6371.228,-260328.2335,39.64062165,0,0.1023,0.06282,0.83488,0.163019,50,23,27
2018/6/25,6153.6,6365.34,6075.01,6253.61,9689.689307,26999,416.5382549,6270.634,-250638.5442,39.00354964,13.38699999,0.11195,0.04596,0.84211,0.225557,56,21,23
2018/6/26,6252.28,6277,6025.68,6068,7751.622088,23392,401.7317592,6140.568,-258390.1663,39.40229891,42.21660291,0.103322581,0.049451613,0.847236559,0.167439785,47,18,28
2018/6/27,6073.99,6181.11,5985,6135.64,7446.861551,22960,407.1275427,6157.606,-250943.3047,38.42758188,20.7881757,0.116557895,0.058389474,0.825084211,0.220192632,51,19,25
2018/6/28,6135.64,6165.49,5818.14,5848.33,8658.61136,23816,384.2082265,6091.796,-259601.9161,38.07852503,24.93542639,0.11439,0.06033,0.82528,0.23168,57,24,19
2018/6/29,5845.2,6299,5774.72,6204.24,12067.37317,27914,412.5999074,6101.964,-247534.5429,40.34768854,23.9276022,0.11882,0.04227,0.83895,0.250085,60,17,23
2018/6/30,6204.01,6510,6190.28,6385.71,6915.088877,20805,427.0761467,6128.384,-240619.454,40.5394451,20.57488743,0.099536082,0.071793814,0.82871134,0.135296907,47,26,24
2018/7/1,6385.75,6438.55,6259.34,6349.99,4160.705567,13279,424.226688,6184.782,-244780.1596,42.06141718,14.75908995,0.095822917,0.0494375,0.854729167,0.142147917,45,25,26
2018/7/2,6345.48,6667.57,6270.69,6612.98,8799.802474,26104,445.2059473,6280.25,-235980.3571,43.08500952,0,0.114960784,0.048519608,0.8365,0.215422549,55,21,26
2018/7/3,6605.46,6666,6464.39,6507.99,5924.865417,27332,436.8306766,6412.182,-241905.2225,44.04602978,4.486969498,0.092704082,0.065367347,0.841938776,0.119793878,43,28,27
2018/7/4,6507.99,6792.28,6413.2,6584.25,6706.734006,20109,442.9140954,6488.184,-235198.4885,43.05082093,0,0.129424242,0.034666667,0.835939394,0.275210101,59,20,20
2018/7/5,6575.62,6700,6445.31,6533.69,7692.215777,27356,438.880819,6517.78,-242890.7043,44.43911524,34.70323382,0.1035,0.040137255,0.856401961,0.255343137,58,19,25
2018/7/6,6533.69,6636.15,6449.76,6596.53,5457.672187,19736,443.8936965,6567.088,-237433.0321,43.32637734,53.12304629,0.118872549,0.049205882,0.831921569,0.213505882,55,18,29
2018/7/7,6604.74,6820,6510,6759.99,4842.795871,13967,456.9332407,6596.49,-232590.2362,43.39311828,82.16773672,0.101354167,0.071145833,0.827479167,0.123709375,38,25,33
2018/7/8,6755.46,6783.54,6674.6,6706.6,5145.845757,14453,452.6742094,6636.212,-237736.082,44.73298621,56.67907978,0.090336735,0.039836735,0.869826531,0.165721429,44,17,37
2018/7/9,6706.6,6814.72,6620,6666.75,7165.217233,23081,449.495292,6652.712,-244901.2992,46.18370838,65.41304178,0.116815534,0.056747573,0.826436893,0.206433981,57,25,21
2018/7/10,6666.75,6683.9,6270.84,6299.46,9163.019775,29206,420.1958048,6605.866,-254064.319,44.48016971,73.42636067,0.107741935,0.035956989,0.856322581,0.265432258,48,12,33
2018/7/11,6304.45,6400,6285,6380,6370.136801,23189,426.6206481,6562.56,-247694.1822,43.60235289,91.91234952,0.102504762,0.048238095,0.84927619,0.192274286,51,20,34
2018/7/12,6379.13,6380,6072,6243.88,7792.466858,28013,415.7620726,6459.338,-255486.6491,44.15249405,88.39347658,0.10022,0.0486,0.85114,0.189487,55,19,26
2018/7/13,6243.53,6337.25,6121.01,6215.59,5901.295715,29975,413.5053205,6361.136,-261387.9448,45.70819123,67.11919828,0.114597938,0.045628866,0.839814433,0.208458763,45,26,26
2018/7/14,6208.78,6317.84,6180,6243.98,2584.733962,15140,415.7700498,6276.582,-258803.2108,44.22655314,77.52182441,0.106505051,0.039868687,0.853636364,0.229288889,55,15,29
2018/7/15,6245.99,6397.21,6227.76,6349.3,3556.293107,14799,424.1716453,6286.55,-255246.9177,43.75371725,50.33146028,0.09243617,0.053648936,0.853925532,0.159557447,42,21,31
2018/7/16,6353.25,6755,6333.63,6721.04,9404.056476,25660,453.8261182,6354.758,-245842.8612,46.49689747,54.00434411,0.1162,0.0408,0.843019048,0.25104,65,19,21
2018/7/17,6721.21,7468.31,6657.95,7310.71,12703.29651,36910,500.8653205,6568.124,-233139.5647,50.9733679,43.09610249,0.120685714,0.023552381,0.855771429,0.301229524,63,11,31
2018/7/18,7310.71,7599.98,7239.15,7374.88,13347.87638,42929,505.9842948,6799.982,-219791.6883,49.76817111,59.52768143,0.102670213,0.039978723,0.857425532,0.197695745,50,15,29
2018/7/19,7384.92,7570.9,7278.84,7471.42,8803.253097,36182,513.6854914,7045.47,-210988.4352,48.93016361,62.52783317,0.11048,0.04686,0.84262,0.226574,53,17,30
2018/7/20,7474.35,7696.88,7265,7330.84,9379.171432,41067,502.4711324,7241.778,-220367.6067,49.33185558,56.18136623,0.133107843,0.043990196,0.822892157,0.239068627,59,17,26
2018/7/21,7330.84,7458,7212,7409.92,4049.810223,18328,508.7795085,7379.554,-216317.7965,48.34174576,49.07887696,0.104814433,0.041123711,0.854041237,0.188914433,48,18,31
2018/7/22,7398.16,7581.03,7336.15,7396.6,5107.978813,18315,507.7169444,7396.732,-221425.7753,50.05041643,54.08230637,0.136257426,0.040851485,0.822940594,0.297549505,66,17,18
2018/7/23,7393.5,7800,7369.86,7719.62,12572.45317,46350,533.4849216,7465.68,-208853.3221,51.67143285,71.15387775,0.114660194,0.042271845,0.843058252,0.279632039,59,17,27
2018/7/24,7712.46,8496.96,7691.14,8403.83,18707.41156,47645,588.0657763,7652.162,-190145.9105,56.26771139,81.06645921,0.105047619,0.0358,0.859180952,0.208329524,50,16,39
2018/7/25,8394.48,8475,8049.22,8174.06,10348.06858,36776,569.7365455,7820.806,-200493.9791,55.60510954,90.65874434,0.110084112,0.030607477,0.859317757,0.280425234,59,14,34
2018/7/26,8174.06,8314.23,7855.97,7926,8091.87166,25366,549.9482834,7924.022,-208585.8508,54.81957919,96.04822335,0.101323232,0.068282828,0.830383838,0.100361616,48,31,20
2018/7/27,7926,8274.98,7798.48,8183.05,8701.765878,27079,570.4536965,8081.312,-199884.0849,55.17271688,98.3234898,0.109284211,0.053673684,0.837052632,0.187850526,47,19,29
2018/7/28,8177.72,8259,8051.43,8237.74,2765.680491,11421,574.8164316,8184.936,-197118.4044,53.8110569,97.68032214,0.087594059,0.034108911,0.878247525,0.178519802,49,14,38
2018/7/29,8231.07,8299.99,8109.74,8216.74,3980.279408,13758,573.1412179,8147.518,-201098.6838,55.42182481,93.66244911,0.108881188,0.046841584,0.844247525,0.230021782,58,17,26
2018/7/30,8216.74,8295,7853.01,8160.21,11785.89208,33804,568.6317022,8144.748,-212884.5759,56.60777779,91.04117434,0.113663265,0.044112245,0.842214286,0.243528571,58,14,26
2018/7/31,8162.28,8162.37,7633.67,7725.43,11994.08614,38341,533.9483974,8104.634,-224878.662,53.67885831,87.34444002,0.108583333,0.052739583,0.838708333,0.185963542,53,23,20
2018/8/1,7726.85,7761.56,7440,7602.01,11406.76844,37753,524.1029273,7988.426,-236285.4305,54.2241339,79.78872451,0.119418367,0.040112245,0.840489796,0.231991837,59,19,20
2018/8/2,7600.22,7709.98,7455,7536.37,5262.236132,26686,518.866688,7848.152,-241547.6666,55.34904724,89.8330529,0.111066667,0.0444,0.844533333,0.208539048,59,21,25
2018/8/3,7535,7542.92,7286.41,7416.98,9585.779309,45413,509.3426994,7688.2,-251133.4459,55.84730523,96.95873993,0.107070707,0.050323232,0.84259596,0.209115152,47,21,31
2018/8/4,7416.98,7494.48,6926,7009.99,6831.75139,24185,476.8762606,7458.156,-257965.1973,53.31607317,84.19744453,0.111479167,0.037489583,0.85103125,0.240178125,53,17,26
2018/8/5,7009.94,7086.8,6888.88,7032.61,6039.135145,20721,478.6807051,7319.592,-251926.0622,51.67843247,61.66632063,0.10556701,0.035618557,0.858793814,0.23577732,62,13,22
2018/8/6,7028.89,7157.93,6835.06,6936.11,7317.642965,29513,470.9826994,7186.412,-259243.7051,52.51886463,12.29711809,0.096677083,0.051739583,0.851572917,0.144172917,50,21,25
2018/8/7,6932.18,7155,6671,6717.68,10039.39296,35935,453.558084,7022.674,-269283.0981,52.06739766,0,0.097569892,0.045225806,0.857193548,0.191769892,46,17,30
2018/8/8,6717.67,6717.68,6121,6283.59,14668.42778,58669,418.9298219,6795.996,-283951.5259,49.60374389,25.06940573,0.077329897,0.044371134,0.878298969,0.114929897,39,22,36
2018/8/9,6283.89,6627,6190.01,6543.76,9484.886705,28836,439.6841239,6702.75,-274466.6392,50.224788,17.16764559,0.0917,0.04499,0.86329,0.181927,49,20,31
2018/8/10,6544.98,6584.05,5995.75,6139.99,14096.00989,34676,407.4745512,6524.226,-288562.649,48.39166134,3.646547543,0.10968932,0.058436893,0.831932039,0.187103883,52,28,23
2018/8/11,6139.99,6494.13,6000,6239.98,6818.375048,18948,415.4509615,6385,-281744.274,47.49680981,0,0.121638298,0.045882979,0.832457447,0.231126596,51,20,23
2018/8/12,6240.49,6493.77,6163.44,6310.82,7169.893231,17717,421.1020156,6303.628,-274574.3808,46.35429449,0,0.098867347,0.067387755,0.833744898,0.077518367,40,29,29
2018/8/13,6311.99,6544.37,6142.2,6252.63,8896.680837,17423,416.4600783,6297.436,-283471.0616,47.67581596,0,0.118715686,0.060764706,0.8205,0.174118627,52,28,22
2018/8/14,6252.63,6254.02,5880,6193.62,14235.27018,24369,411.7527279,6227.408,-297706.3318,48.96452089,0,0.125212121,0.050878788,0.823868687,0.209264646,59,25,15
2018/8/15,6194.3,6628.5,6186.02,6272.3,12501.11335,22403,418.0291951,6253.87,-285205.2184,47.93170081,0,0.097602151,0.053376344,0.849,0.179560215,50,17,26
2018/8/16,6273.34,6477.57,6208.37,6313.51,7099.261164,17043,421.3166025,6268.576,-278105.9573,46.53370341,0,0.100912088,0.041538462,0.85756044,0.231517582,50,16,25
2018/8/17,6314.08,6584.49,6290.64,6580.15,6623.03159,20660,442.5870299,6322.442,-271482.9257,47.60822439,0,0.090922222,0.050011111,0.859066667,0.135442222,42,22,26
2018/8/18,6578.13,6615,6303,6399.28,3496.802321,11138,428.1586538,6351.772,-274979.728,47.68913928,0,0.098102041,0.059785714,0.842061224,0.154679592,50,30,18
2018/8/19,6397.37,6545,6312,6481.99,3138.711318,10123,434.7566025,6409.446,-271841.0167,46.74661949,0,0.101231579,0.061536842,0.837231579,0.123955789,44,24,27
2018/8/20,6481.63,6522.99,6223.9,6260.82,6254.820808,22245,417.1134116,6407.15,-278095.8375,46.44423324,0,0.100739583,0.05934375,0.8399375,0.161448958,48,22,26
2018/8/21,6260.83,6513.28,6246.05,6479.27,5655.041725,19458,434.5396225,6440.302,-272440.7958,47.002924,24.10850302,0.117408602,0.04644086,0.83611828,0.237972043,53,16,24
2018/8/22,6478.99,6906.81,6250,6355.76,11955.6507,32584,424.6869729,6395.424,-284396.4465,47.64112407,16.22339248,0.097052083,0.088052083,0.814864583,0.066917708,45,37,14
2018/8/23,6355.97,6575.99,6344.8,6525.01,4028.433872,15436,438.1883974,6420.57,-280368.0126,47.63812962,75.32685362,0.109676768,0.06720202,0.823050505,0.14329798,51,28,20
2018/8/24,6525.99,6721.09,6445.32,6692.94,6374.542579,21727,451.5845228,6462.76,-273993.47,47.62146938,80.46687161,0.11880198,0.05470297,0.826524752,0.208225743,59,21,21
2018/8/25,6692.99,6800,6664.25,6732.4,4980.647403,14202,454.732329,6557.076,-269012.8226,46.21820143,71.18978687,0.125438095,0.052514286,0.822047619,0.216538095,58,22,25
2018/8/26,6732.99,6775.34,6558.95,6700.46,3475.72025,11261,452.1844088,6601.314,-272488.5429,47.73770612,77.3539378,0.128683673,0.042734694,0.828561224,0.242935714,60,17,21
2018/8/27,6700.13,6944.47,6641.35,6904.51,5863.688248,11759,468.4619017,6711.064,-266624.8546,48.22209649,85.88030489,0.093211538,0.049826923,0.856980769,0.112027885,44,23,37
2018/8/28,6911.7,7125.28,6861.17,7080.94,8222.247652,18050,482.5360897,6822.25,-258402.607,48.36559406,72.02535868,0.121171717,0.035,0.843808081,0.317976768,64,15,20
2018/8/29,7079.46,7124.06,6890,7032.96,5730.978927,15949,478.7086253,6890.254,-264133.5859,49.69681682,91.78601117,0.1162,0.030652632,0.853136842,0.264365263,49,13,33
2018/8/30,7034.47,7055.97,6792.85,6984.01,6875.261972,13853,474.803782,6940.576,-271008.8479,50.9893172,65.88070706,0.110770833,0.039552083,0.849708333,0.261792708,53,16,27
2018/8/31,6984.34,7101.03,6879,7017.35,5784.74248,14136,477.4633832,7003.954,-265224.1054,49.52421799,82.03150313,0.116682692,0.035865385,0.847442308,0.254676923,59,15,30
2018/9/1,7015.78,7300.18,7015.22,7185.01,4590.457241,12654,490.83797,7060.054,-260633.6481,49.67147797,82.77490018,0.102267442,0.047325581,0.850418605,0.207665116,46,20,20
2018/9/2,7195.8,7334.5,7130.63,7290.31,3292.643944,12102,499.23797,7101.928,-257341.0042,49.08622568,92.94482647,0.10375,0.049826087,0.846445652,0.176730435,41,19,32
2018/9/3,7291.94,7340.08,7184,7258.99,2829.577073,8451,496.7395085,7147.134,-260170.5813,50.56005773,93.31680717,0.100644231,0.050298077,0.849028846,0.234235577,58,21,25
2018/9/4,7261.29,7411.85,7231,7361,4531.147804,10810,504.8770584,7222.532,-255639.4335,49.96448032,80.74982186,0.084571429,0.037714286,0.877714286,0.192835714,43,14,41
2018/9/5,7353.48,7387,6650,6679.3,12405.81823,25625,450.4964316,7154.922,-268045.2517,44.29454381,95.23072313,0.119631579,0.052515789,0.827894737,0.204345263,55,17,23
2018/9/6,6671.95,6705.59,6253.29,6493.09,14663.48361,29161,435.6420726,7016.538,-282708.7353,44.30063439,77.73196821,0.094762376,0.055693069,0.849544554,0.107637624,48,28,25
2018/9/7,6488.01,6525,6322,6400,6540.877601,23006,428.2160897,6838.476,-289249.6129,45.20286852,68.55357943,0.131510638,0.047085106,0.821414894,0.239281915,55,14,25
2018/9/8,6401.01,6465.46,6113.23,6178.31,4282.808509,12559,410.5314173,6622.34,-293532.4214,44.79813544,69.31317227,0.09606383,0.055031915,0.848882979,0.17446383,48,26,20
2018/9/9,6178.31,6451.51,6094.38,6236.04,4103.130186,10132,415.1366595,6397.348,-289429.2912,43.69651833,62.4881904,0.100872549,0.046980392,0.852166667,0.172128431,51,21,30
2018/9/10,6238.99,6351.13,6223.9,6301.99,5369.031826,14044,420.3976282,6321.886,-284060.2594,42.73881952,18.25283363,0.104747573,0.034330097,0.86092233,0.242219417,55,16,32
2018/9/11,6303.99,6405,6162.06,6279.99,7076.79726,18574,418.6426424,6279.266,-291137.0567,44.33423492,18.66205037,0.11539,0.04023,0.84442,0.264651,64,19,17
2018/9/12,6274.6,6350,6192.89,6322.45,4282.140444,11790,422.0297649,6263.756,-286854.9162,43.09206367,26.08109261,0.107465347,0.042613861,0.849891089,0.230805941,56,19,26
2018/9/13,6326.83,6537.46,6324.37,6485.7,6985.347475,17856,435.0525569,6325.234,-279869.5687,43.53784978,19.17915912,0.103010417,0.056989583,0.840020833,0.145903125,48,27,21
2018/9/14,6482.95,6587,6384.36,6476.51,4598.020983,14804,434.3194515,6373.328,-284467.5897,45.26563786,13.72624099,0.106776596,0.049585106,0.843648936,0.199432979,50,18,26
2018/9/15,6476.51,6570.1,6466.74,6520.15,1328.819563,7079,437.8007051,6416.96,-283138.7702,44.0533973,9.931222179,0.110145833,0.055552083,0.834302083,0.188370833,47,22,27
2018/9/16,6521.49,6524.84,6349.47,6499.98,1098.62806,6505,436.1917022,6460.958,-284237.3982,45.64757142,6.333460989,0.094887755,0.058795918,0.846285714,0.148002041,48,28,22
2018/9/17,6499.28,6530.24,6200,6254.52,4386.887725,12670,416.6108475,6447.372,-288624.2859,44.54682247,0,0.094474227,0.050721649,0.854783505,0.157038144,45,25,27
2018/9/18,6251.49,6390,6226.63,6332.34,4196.473148,14933,422.8187108,6416.7,-284427.8128,43.86406886,0,0.090147368,0.048326316,0.861515789,0.160271579,44,21,30
2018/9/19,6330,6510,6100,6388.4,7232.08338,15586,427.2907336,6399.078,-277195.7294,42.89343623,1.784772169,0.10642268,0.044072165,0.849536082,0.248323711,52,16,29
2018/9/20,6388.4,6535.11,6333.63,6492.98,5177.645104,16565,435.6332977,6393.644,-272018.0843,42.69662452,29.27334686,0.089123711,0.04228866,0.868587629,0.186534021,44,22,31
2018/9/21,6492.98,6775.34,6483.83,6749.45,8569.985873,31967,456.092443,6443.538,-263448.0984,44.71166067,93.89882925,0.109867347,0.052846939,0.837285714,0.182714286,50,22,26
2018/9/22,6748.85,6826.28,6624.79,6710.01,5491.809514,11705,452.9462322,6534.636,-268939.908,46.07355271,94.27906134,0.090822917,0.030052083,0.8791875,0.206511458,43,14,39
2018/9/23,6710.01,6774.91,6659,6702.22,3248.804919,7000,452.3248077,6608.612,-272188.7129,47.81881005,76.37352538,0.099978723,0.062276596,0.837765957,0.120895745,44,25,25
2018/9/24,6703.37,6721.68,6550.96,6581.52,4030.72562,10189,442.6963176,6647.236,-276219.4385,48.04764895,89.85028051,0.090802083,0.042760417,0.866416667,0.177952083,44,17,35
2018/9/25,6578.7,6579.59,6324.96,6428.99,8206.617005,18894,430.5286823,6634.438,-284426.0555,47.84810071,93.96854633,0.120273585,0.037433962,0.842283019,0.269921698,60,15,31
2018/9/26,6428.09,6540,6379.44,6461.51,4295.926741,12295,433.1228703,6576.85,-280130.1288,46.4882131,55.73192658,0.110032258,0.043548387,0.846408602,0.204877419,50,17,26
2018/9/27,6454.32,6736.85,6431.95,6681.62,5664.852112,14492,450.6815028,6571.172,-274465.2766,47.92861446,42.91208648,0.12115625,0.039322917,0.839520833,0.225170833,57,15,24
2018/9/28,6684.5,6792.28,6525.67,6610.76,7642.049364,15446,445.0288532,6552.88,-282107.326,48.81341096,50.0991795,0.092598039,0.049098039,0.858303922,0.158003922,46,21,35
2018/9/29,6609.02,6609.02,6454,6579.38,3382.015922,11268,442.5256054,6552.452,-285489.3419,50.21759051,59.19800888,0.096406593,0.046021978,0.857549451,0.154875824,45,22,24
2018/9/30,6574.29,6628.06,6510,6597.81,2482.695075,8785,443.9958048,6586.216,-283006.6469,48.64226802,88.77365274,0.121442105,0.044105263,0.834494737,0.229344211,52,16,27
2018/10/1,6597.79,6638.15,6477.57,6571.2,4790.826213,9927,441.8730698,6608.154,-287797.4731,50.09214589,94.55804397,0.09796875,0.042260417,0.859760417,0.170463542,52,22,22
2018/10/2,6569.32,6597,6447.28,6500,4116.133424,8297,436.1932977,6571.83,-291913.6065,50.81997416,90.60298997,0.107534653,0.037514851,0.854940594,0.226852475,53,19,29
2018/10/3,6500,6510,6396.34,6456.77,4774.763282,9655,432.7447507,6541.032,-296688.3698,51.96271863,81.73083205,0.091151515,0.036505051,0.872343434,0.176526263,49,15,35
2018/10/4,6454.81,6604.89,6450.58,6547.56,3832.700489,9175,439.9872578,6534.668,-292855.6693,51.53105023,12.65288739,0.092777778,0.049373737,0.857878788,0.162661616,44,20,35
2018/10/5,6548.83,6641.35,6510,6582.12,3807.269282,9100,442.7441809,6531.53,-289048.4,50.23859938,0,0.094540816,0.058989796,0.846469388,0.13209898,45,29,24
2018/10/6,6582.11,6595.69,6526.28,6544.08,2022.780759,7301,439.709651,6526.106,-291071.1808,51.43707788,0,0.122514563,0.054660194,0.822834951,0.171530097,58,25,20
2018/10/7,6547.93,6600,6493.92,6577.63,2455.656591,5676,442.3860042,6541.632,-288615.5242,50.15688773,12.61052264,0.102989899,0.048060606,0.848919192,0.174506061,53,24,22
2018/10/8,6574.15,6656.63,6541.06,6604.75,4079.044249,8766,444.549423,6571.228,-284536.4799,48.79202248,86.8704278,0.105405941,0.060465347,0.834128713,0.168719802,51,26,24
2018/10/9,6604.76,6623.14,6553.13,6588.8,2254.95027,7259,443.2770584,6579.476,-286791.4302,50.35475843,83.94352287,0.106763441,0.035967742,0.857236559,0.207309677,46,17,30
2018/10/10,6588.72,6589.79,6387.91,6517.55,5177.06676,8986,437.5932977,6566.562,-291968.497,50.85869731,13.6955151,0.099676768,0.052757576,0.847565657,0.107251515,41,28,30
2018/10/11,6517.55,6520.43,6055.28,6152.76,9616.239584,19907,408.4932407,6488.298,-301584.7365,46.36025051,0,0.097306122,0.047714286,0.854918367,0.179030612,51,20,27
2018/10/12,6152.76,6243.79,6109.79,6185.15,3246.381557,8269,411.0770584,6409.802,-298338.355,45.13006926,39.7109279,0.076164948,0.060257732,0.863587629,0.061417526,38,30,29
2018/10/13,6182.03,6219.77,6168.83,6199.69,1954.046806,4977,412.2369444,6328.79,-296384.3082,43.58863711,11.85353847,0.10972381,0.066447619,0.823847619,0.13182381,54,33,18
2018/10/14,6201.23,6349.47,6143.08,6183,2525.738201,5080,410.9055484,6247.63,-298910.0464,45.1461052,18.99132175,0.100525253,0.051343434,0.848111111,0.175089899,49,25,25
2018/10/15,6185.04,6756,6149.28,6441.74,16895.8893,26954,431.5457763,6232.468,-282014.1571,48.29045608,28.23313786,0.111485714,0.0568,0.831704762,0.194758095,49,27,29
2018/10/16,6438.2,6493.77,6386.4,6461.2,4703.012,8906,433.098141,6294.156,-277311.1451,46.80659253,35.77602249,0.103411765,0.042509804,0.854107843,0.18869902,48,21,33
2018/10/17,6457.67,6465.39,6407.69,6437.29,2961.263374,6350,431.1907906,6344.584,-280272.4084,48.23713365,22.83960398,0.105813725,0.040352941,0.853833333,0.243795098,61,17,24
2018/10/18,6440.07,6490,6350,6396.18,3823.169285,7864,427.9113604,6383.882,-284095.5777,49.33219685,9.933475837,0.096520833,0.033645833,0.869833333,0.191903125,49,18,29
2018/10/19,6394.23,6412.4,6355.99,6383.46,2290.059012,6528,426.8966595,6423.974,-286385.6367,50.93752786,14.11146992,0.11662,0.04491,0.83847,0.231026,55,19,26
2018/10/20,6380.47,6424.16,6363.02,6412.86,1261.978495,3478,429.2419586,6418.198,-285123.6582,49.66787693,10.31627235,0.113247423,0.040092784,0.846659794,0.225056701,53,14,30
2018/10/21,6412.86,6470,6401.01,6413.38,1541.011517,4972,429.2834401,6408.634,-283582.6467,47.82751406,0,0.1245,0.039744444,0.8358,0.293026667,53,9,28
2018/10/22,6412.62,6429.23,6372.53,6406.06,2407.535462,8239,428.6995085,6402.388,-285990.1822,49.52686582,0,0.092892157,0.045009804,0.862058824,0.159454902,49,17,36
2018/10/23,6409.39,6421.58,6354.26,6393.41,2851.005567,9514,427.6903917,6401.834,-288841.1878,51.09894039,0,0.08485,0.03674,0.87842,0.171355,47,18,35
2018/10/24,6396.24,6473,6393,6411.96,3535.338088,9097,429.1701638,6407.534,-285305.8497,49.6643553,71.57897058,0.122405941,0.038207921,0.839376238,0.26610099,58,16,27
2018/10/25,6411.96,6422.73,6361.73,6393.53,3046.603806,6392,427.6999643,6403.668,-288352.4535,51.08312655,94.08532384,0.114684211,0.040757895,0.844578947,0.282018947,56,12,27
2018/10/26,6393.38,6450.3,6377.81,6406.1,3323.826318,5162,428.7026994,6402.212,-285028.6272,49.53124776,96.44344651,0.111572816,0.037368932,0.851087379,0.190133981,50,17,36
2018/10/27,6406.1,6420.01,6381.25,6407.66,890.1271569,3542,428.8271438,6402.532,-284138.5,47.7200251,95.29272566,0.101183673,0.0245,0.874295918,0.255588776,52,11,35
2018/10/28,6407.66,6420,6383,6405.57,839.2976647,3435,428.6604202,6404.964,-284977.7977,49.51869673,0,0.11125,0.036927083,0.851791667,0.225869792,43,17,36
2018/10/29,6404.27,6420,6208.37,6266.52,5190.822015,10366,417.5681125,6375.876,-290168.6197,47.87445719,0,0.09723,0.05174,0.85105,0.169115,53,20,27
2018/10/30,6266.47,6289,6240,6269.46,2523.577429,6809,417.8026424,6351.062,-287645.0423,46.10916002,0,0.109677083,0.040604167,0.8496875,0.220652083,52,11,33
2018/10/31,6269.45,6350,6199.25,6303.27,5148.082624,9472,420.4997364,6330.496,-282496.9596,45.24264819,13.25182772,0.142244898,0.033816327,0.823928571,0.341852041,61,15,22
2018/11/1,6304.5,6365.33,6288.01,6340.99,2190.970477,4885,423.5087393,6317.162,-280305.9892,44.525927,53.57524923,0.100762376,0.05039604,0.848831683,0.156514851,46,25,30
2018/11/2,6343.85,6381.25,6328.33,6350.43,2678.069481,6533,424.2617877,6306.134,-277627.9197,42.99321447,33.79982174,0.113776596,0.04793617,0.838319149,0.214531915,51,16,27
2018/11/3,6350.05,6351.74,6312.48,6335,1084.13862,2957,423.0309045,6319.83,-278712.0583,44.43554002,0,0.110931034,0.058804598,0.830241379,0.196157471,46,20,21
2018/11/4,6333.59,6475,6310.57,6421.76,2673.813914,5329,429.9519302,6350.29,-276038.2444,45.32481209,22.58835933,0.114067961,0.045417476,0.840543689,0.253875728,61,19,23
