id,pred,truth
1825,14342.9287109375,14356.45
1826,14457.314453125,14467.64
1827,14480.7333984375,14499.37
1828,14477.4462890625,14485.05
1829,14434.0205078125,14458.95
1830,14426.4306640625,14443.64
1831,14456.8349609375,14475.29
1832,14512.96875,14524.92
1833,14630.740234375,14654.69
1834,14596.3935546875,14609.42
1835,14717.0859375,14737.49
1836,14746.685546875,14774.57
1837,14871.4521484375,14886.47
1838,14931.7294921875,14952.51
1839,14824.630859375,14835.52
1840,14860.158203125,14873.87
1841,14900.158203125,14912.7
1842,14913.4375,14921.83
1843,15098.310546875,15107.65
1844,15241.7275390625,15250.0
1845,15162.6728515625,15173.54
1846,15079.9580078125,15096.97
1847,14999.818359375,15057.739999999998
1848,14910.8203125,14936.17
1849,14921.841796875,14959.82
1850,14984.9912109375,15004.89
1851,15127.4677734375,15146.23
1852,15070.5576171875,15081.41
1853,15086.681640625,15103.7
1854,15198.51953125,15220.11
1855,15232.2333984375,15245.02
1856,15393.5947265625,15400.0
1857,15545.697265625,15561.379999999997
1858,15677.912109375,15684.75
1859,15586.8955078125,15605.04
1860,15678.1748046875,15720.340000000002
1861,15875.298828125,15881.159999999998
1862,15811.0048828125,15833.569999999998
1863,15774.5234375,15778.6
1864,15733.572265625,15746.81
1865,15649.2255859375,15656.6
1866,15604.8935546875,15623.73
1867,15466.7421875,15481.46
1868,15533.0380859375,15556.72
1869,15548.8740234375,15563.66
1870,15630.2412109375,15649.189999999999
1871,15646.048828125,15658.71
1872,15679.296875,15700.05
1873,15710.9169921875,15713.05
1874,15791.99609375,15808.57
1875,15752.2255859375,15760.13
1876,15679.1015625,15701.47
1877,15466.9130859375,15483.24
1878,15323.9521484375,15331.14
1879,15415.3515625,15420.81
1880,15664.1396484375,15677.15
1881,15597.7783203125,15621.47
1882,15455.0849609375,15475.01
1883,15566.7021484375,15582.42
1884,15466.3974609375,15481.38
1885,15461.86328125,15475.61
1886,15532.4052734375,15559.11
1887,15681.3408203125,15698.59
1888,15522.0439453125,15532.59
1889,15448.7890625,15469.47
1890,15495.537109375,15514.61
1891,15419.373046875,15431.61
1892,15496.52734375,15520.36
1893,15498.685546875,15483.24
1894,15521.576171875,15525.0
1895,15486.4619140625,15489.93
1896,15523.4931640625,15540.96
1897,15455.736328125,15474.21
1898,15498.6796875,15504.97
1899,15431.685546875,15451.5
1900,15291.0732421875,15309.06
1901,15481.9853515625,15497.32
1902,15569.65234375,15584.050000000001
1903,15540.6982421875,15562.239999999998
1904,15513.1953125,15540.55
1905,15591.92578125,15616.09
1906,15621.2373046875,15629.12
1907,15590.6962890625,15598.09
1908,15654.0302734375,15669.01
1909,15630.0927734375,15637.99
1910,15663.8505859375,15681.41
1911,15688.7822265625,15694.55
1912,15592.779296875,15603.769999999999
1913,15580.6044921875,15593.55
1914,15596.4365234375,15609.019999999999
1915,15540.0107421875,15560.09
1916,15545.6171875,15555.55
1917,15508.8203125,15528.5
1918,15529.3408203125,15546.05
1919,15556.9970703125,15570.01
1920,15503.625,15520.43
1921,15538.28125,15555.0
1922,15486.23046875,15497.24
1923,15455.400390625,15466.75
1924,15490.46484375,15507.96
1925,15514.0654296875,15523.87
1926,15484.1865234375,15496.860000000002
1927,15484.6005859375,15498.7
1928,15498.5244140625,15516.370000000003
1929,15557.4306640625,15576.14
1930,15520.7197265625,15536.99
1931,15510.84375,15530.38
1932,15532.3310546875,15548.61
1933,15513.1103515625,15527.68
1934,15436.9169921875,15455.52
1935,15500.6494140625,15515.1
1936,15429.8388671875,15448.880000000001
1937,15305.1484375,15324.03
1938,15306.4169921875,15332.37
1939,15333.7255859375,15348.04
1940,15186.451171875,15200.0
1941,15365.7568359375,15381.14
1942,15273.4658203125,15294.040000000003
1943,15228.0927734375,15242.63
1944,15149.3369140625,15165.05
1945,14899.2216796875,14927.93
1946,14783.716796875,14793.79
1947,14632.0361328125,14652.49
1948,14714.7841796875,14747.73
1949,14861.478515625,14875.44
1950,14863.6064453125,14886.0
1951,14805.123046875,14831.359999999999
1952,14782.0654296875,14797.37
1953,14821.142578125,14824.8
1954,14854.2080078125,14866.699999999999
1955,14823.205078125,14838.97
1956,14829.5263671875,14848.69
1957,14906.880859375,14917.13
1958,14880.4912109375,14895.37
1959,15050.1865234375,15074.48
1960,15040.041015625,15052.61
1961,15006.166015625,15029.9
1962,14997.5986328125,15020.0
1963,14966.5078125,14979.57
1964,14989.708984375,15004.18
1965,14971.654296875,14991.3
1966,15012.52734375,15022.789999999999
1967,15058.341796875,15075.710000000001
1968,15008.421875,15030.96
1969,15011.484375,15029.25
1970,14987.5537109375,15002.09
1971,14937.64453125,14954.39
1972,14940.087890625,14948.0
1973,14979.751953125,14995.520000000002
1974,14966.5078125,14979.1
1975,15022.0693359375,15038.46
1976,15040.1611328125,15054.08
1977,15169.1875,15183.78
1978,15131.2255859375,15145.22
1979,15163.716796875,15184.340000000002
1980,15204.1767578125,15214.12
1981,15252.990234375,15262.280000000002
1982,15165.892578125,15176.42
1983,15208.109375,15223.11
1984,15241.42578125,15254.419999999998
1985,15340.5380859375,15357.19
1986,15345.71875,15361.61
1987,15355.109375,15369.49
1988,15321.43359375,15332.64
1989,15392.5224609375,15409.0
1990,15561.4091796875,15570.25
1991,15577.8486328125,15594.33
1992,15536.67578125,15546.22
1993,15528.373046875,15548.45
1994,15364.533203125,15373.11
1995,15328.1083984375,15350.409999999998
1996,15365.205078125,15378.89
1997,15374.427734375,15381.72
1998,15271.0703125,15281.97
1999,15323.359375,15341.86
2000,15438.3056640625,15448.87
2001,15507.345703125,15524.84
2002,15472.7314453125,15488.27
2003,15475.9501953125,15489.15
2004,15503.0791015625,15515.89
2005,15550.2001953125,15562.04
2006,15532.421875,15544.920000000002
2007,15516.0751953125,15539.150000000001
2008,15515.7724609375,15534.15
2009,15475.0244140625,15486.66
2010,15437.9404296875,15464.85
2011,15447.84375,15460.68
2012,15397.908203125,15420.72
2013,15393.6435546875,15406.35
2014,15439.490234375,15458.53
2015,15471.9345703125,15488.27
2016,15402.2705078125,15425.35
2017,15386.4853515625,15401.02
2018,15407.013671875,15424.61
2019,15305.7216796875,15320.659999999998
2020,15195.318359375,15209.700000000003
2021,15396.8974609375,15411.94
2022,15427.771484375,15438.37
2023,15396.9296875,15417.7
2024,15441.12109375,15455.32
2025,15479.1298828125,15488.139999999998
2026,15500.283203125,15511.97
2027,15793.865234375,15813.19
2028,15584.2099609375,15606.44
2029,15560.7568359375,15575.19
2030,15279.6796875,15289.98
2031,15290.7822265625,15299.449999999999
2032,15290.9375,15299.999999999998
2033,15062.4794921875,15061.05
2034,15139.4326171875,15156.25
2035,15002.78515625,15017.95
2036,14872.484375,14889.94
2037,15119.5830078125,15138.22
2038,15118.302734375,15131.04
2039,15222.2021484375,15244.66
2040,15177.0234375,15200.26
2041,15311.1494140625,15331.970000000001
2042,15405.8056640625,15413.330000000002
2043,15370.7216796875,15382.78
2044,15431.5751953125,15451.15
2045,15378.7138671875,15389.2
2046,15416.1298828125,15429.680000000002
2047,15382.412109375,15392.7
2048,15386.1298828125,15404.98
2049,15242.3564453125,15260.559999999998
2050,15299.9482421875,15306.34
2051,15320.3505859375,15332.04
2052,15206.75,15205.98
2053,15292.32421875,15312.55
2054,15364.341796875,15375.96
2055,15378.650390625,15397.5
2056,15366.1982421875,15383.38
2057,15337.7509765625,15358.25
2058,15284.2490234375,15303.51
2059,15335.927734375,15346.359999999999
2060,15328.31640625,15345.74
2061,15392.1455078125,15400.0
2062,15438.873046875,15448.6
2063,15368.70703125,15382.170000000002
2064,15306.3984375,15315.47
2065,15276.5498046875,15295.36
2066,15290.68359375,15300.5
2067,15290.50390625,15303.35
2068,15360.2412109375,15374.97
2069,15378.076171875,15387.46
2070,15414.6962890625,15418.789999999999
2071,15418.896484375,15405.75
2072,15418.3544921875,15426.83
2073,15315.9912109375,15333.29
2074,15254.3583984375,15261.36
2075,15281.12109375,15306.09
2076,15323.2109375,15338.83
2077,15300.9345703125,15315.47
2078,15250.96875,15268.59
2079,15305.67578125,15327.69
2080,15255.6708984375,15278.919999999998
2081,15220.3525390625,15237.259999999998
2082,15111.859375,15123.21
2083,15176.6494140625,15187.290000000003
2084,15245.0263671875,15266.040000000003
2085,15243.91796875,15262.41
2086,15272.38671875,15294.199999999999
2087,15311.498046875,15322.749999999998
2088,15249.4501953125,15264.0
2089,15260.2548828125,15285.8
2090,15313.380859375,15330.96
2091,15306.326171875,15322.590000000002
2092,15317.99609375,15339.56
2093,15286.6240234375,15303.48
2094,15349.7939453125,15361.13
2095,15385.1845703125,15395.85
2096,15332.83203125,15350.070000000002
2097,15362.283203125,15380.02
2098,15328.623046875,15336.0
2099,15301.775390625,15313.65
2100,15388.69921875,15403.02
2101,15463.1708984375,15478.72
2102,15449.908203125,15472.56
2103,15440.466796875,15458.35
2104,15414.78515625,15434.76
2105,15385.6337890625,15400.55
2106,15414.5556640625,15433.520000000002
2107,15405.5888671875,15420.13
2108,15372.13671875,15384.72
2109,15377.98046875,15392.39
2110,15364.0146484375,15374.699999999999
2111,15369.4091796875,15389.54
2112,15403.01953125,15409.87
2113,15361.4169921875,15380.35
2114,15398.0830078125,15411.97
2115,15398.0283203125,15416.11
2116,15400.0302734375,15413.68
2117,15384.1416015625,15405.87
2118,15436.58203125,15453.91
2119,15420.8818359375,15438.45
2120,15480.8203125,15500.0
2121,15582.630859375,15598.0
2122,15619.7939453125,15642.479999999998
2123,15584.3173828125,15600.0
2124,15610.4970703125,15627.87
2125,15637.810546875,15645.28
2126,15656.0439453125,15673.090000000002
2127,15552.2626953125,15569.04
2128,15605.67578125,15617.65
2129,15641.1552734375,15656.75
2130,15662.4794921875,15680.88
2131,15678.029296875,15693.11
2132,15818.240234375,15836.89
2133,15774.03125,15787.01
2134,15838.2685546875,15853.38
2135,15869.12890625,15889.0
2136,15947.720703125,15957.2
2137,15804.732421875,15823.18
2138,15790.2919921875,15792.090000000002
2139,15797.13671875,15814.17
2140,15650.962890625,15651.87
2141,15724.244140625,15739.73
2142,15709.421875,15720.9
2143,15817.76171875,15834.5
2144,15806.505859375,15827.93
2145,15782.3671875,15803.04
2146,15744.8486328125,15760.19
2147,15697.8642578125,15707.89
2148,15572.1357421875,15603.46
2149,15635.7451171875,15636.18
2150,15631.4296875,15653.39
2151,15651.408203125,15658.410000000002
2152,15648.9169921875,15665.89
2153,15633.634765625,15646.46
2154,15676.1494140625,15694.54
2155,15652.8974609375,15665.55
2156,15627.7763671875,15650.04
2157,15670.3564453125,15684.99
2158,15735.3857421875,15750.24
2159,15755.0869140625,15771.06
2160,15819.2421875,15838.93
2161,15813.79296875,15824.44
2162,15848.05859375,15866.13
2163,15867.61328125,15879.32
2164,15862.9375,15877.99
2165,15805.7294921875,15815.92
2166,15877.568359375,15891.04
2167,16047.9296875,16064.129999999997
2168,15938.6064453125,15955.19
2169,15699.595703125,15716.369999999999
2170,15781.1806640625,15803.96
2171,15780.3154296875,15787.56
2172,15885.689453125,15906.85
2173,15896.126953125,15917.620000000003
2174,15948.8017578125,15967.07
2175,15995.755859375,16015.33
2176,15974.71484375,15979.21
2177,15984.5341796875,16012.27
2178,16055.1376953125,16077.53
2179,16130.7822265625,16155.75
2180,16106.640625,16118.32
2181,16136.630859375,16160.88
2182,16135.619140625,16150.0
2183,15957.1826171875,15973.359999999999
2184,15997.0986328125,16019.81
2185,16111.5693359375,16122.58
2186,16054.2763671875,16067.39
2187,16068.79296875,16088.210000000001
2188,16108.8759765625,16117.93
2189,16145.6015625,16166.72
2190,16165.2216796875,16174.54
2191,16127.3310546875,16154.11
2192,16267.177734375,16282.37
2193,16228.1904296875,16237.18
2194,16257.884765625,16271.92
2195,16289.6357421875,16300.0
2196,16358.271484375,16390.51
2197,16418.404296875,16411.41
2198,16361.005859375,16389.44
2199,16450.548828125,16453.91
2200,16380.1708984375,16395.93
2201,16406.703125,16427.47
2202,16399.65625,16415.73
2203,16435.310546875,16451.14
2204,16428.0703125,16443.29
2205,16402.8046875,16424.73
2206,16269.705078125,16295.0
2207,16239.7001953125,16250.07
2208,16303.830078125,16325.72
2209,16313.708984375,16331.48
2210,16225.365234375,16248.08
2211,16260.7392578125,16277.33
2212,16196.8388671875,16215.490000000002
2213,16251.93359375,16272.92
2214,16306.072265625,16328.81
2215,16318.7158203125,16337.31
2216,16240.48046875,16266.85
2217,16207.408203125,16222.0
2218,16158.8017578125,16179.520000000002
2219,16224.4248046875,16241.16
2220,16274.47265625,16299.0
2221,16243.7646484375,16267.54
2222,16258.650390625,16277.53
2223,16238.1953125,16251.16
2224,16210.3330078125,16224.28
2225,16204.8046875,16229.279999999999
2226,16088.142578125,16105.05
2227,16113.318359375,16117.76
2228,16008.220703125,16011.210000000001
2229,16175.0517578125,16194.44
2230,16166.9375,16184.28
2231,16251.8046875,16273.0
2232,16263.5625,16288.0
2233,16245.013671875,16264.619999999999
2234,16278.36328125,16297.72
2235,16272.2099609375,16295.58
2236,16222.9892578125,16246.33
2237,16198.4794921875,16213.3
2238,16241.9306640625,16265.769999999999
2239,16289.7080078125,16298.36
2240,16343.3095703125,16355.150000000001
2241,16306.7763671875,16323.06
2242,16295.650390625,16312.01
2243,16321.056640625,16335.58
2244,16233.7255859375,16255.060000000001
2245,16293.7978515625,16298.48
2246,16220.1572265625,16230.4
2247,16194.0341796875,16205.71
2248,16195.7421875,16219.79
2249,16168.01171875,16185.54
2250,16177.8994140625,16200.28
2251,16177.173828125,16192.39
2252,16136.6396484375,16160.08
2253,16123.5126953125,16150.0
2254,16070.0166015625,16092.6
2255,16148.8837890625,16169.17
2256,16173.5302734375,16183.48
2257,16168.37890625,16190.75
2258,16052.248046875,16060.82
2259,16094.59375,16109.810000000001
2260,15882.908203125,15890.61
2261,15955.8505859375,15978.81
2262,15885.2431640625,15902.01
2263,15791.8857421875,15808.63
2264,15903.537109375,15930.0
2265,15851.0029296875,15863.0
2266,15906.8720703125,15929.2
2267,15926.3984375,15951.32
2268,15846.6171875,15867.67
2269,15910.8671875,15919.95
2270,15920.5927734375,15940.030000000002
2271,15920.8583984375,15940.34
2272,16024.4140625,16041.610000000002
2273,16003.263671875,16026.65
2274,15977.9677734375,16002.36
2275,15951.1435546875,15969.130000000001
2276,15987.49609375,16011.68
2277,15841.529296875,15860.03
2278,15855.720703125,15877.54
2279,15894.6982421875,15918.15
2280,15926.408203125,15942.0
2281,15902.896484375,15919.999999999998
2282,15873.255859375,15897.720000000001
2283,15875.4833984375,15893.45
2284,15907.6689453125,15932.42
2285,15986.693359375,16007.59
2286,15989.724609375,16010.15
2287,15991.353515625,16009.430000000002
2288,16009.953125,16030.53
2289,16043.0712890625,16059.110000000002
2290,16088.73828125,16105.92
2291,16070.4423828125,16086.34
2292,16084.1240234375,16089.79
2293,16036.1015625,16058.71
2294,15982.033203125,15999.44
2295,15984.0166015625,15996.56
2296,15987.5361328125,16005.18
2297,15978.1630859375,15998.199999999999
2298,15912.1611328125,15931.24
2299,15913.634765625,15940.46
2300,15939.3759765625,15965.32
2301,15928.224609375,15947.840000000002
2302,15977.4287109375,16003.189999999999
2303,16017.5908203125,16036.58
2304,16025.87890625,16048.8
2305,16057.7822265625,16070.72
2306,16039.1123046875,16053.46
2307,16025.8232421875,16043.179999999998
2308,16117.375,16140.41
2309,16104.8359375,16130.35
2310,16080.169921875,16100.0
2311,16064.517578125,16081.16
2312,15975.671875,15992.25
2313,15990.654296875,16005.71
2314,16041.3046875,16069.4
2315,15969.1396484375,15977.66
2316,16026.1259765625,16048.58
2317,15983.1591796875,16000.0
2318,16033.96875,16051.41
2319,16044.068359375,16070.63
2320,16079.994140625,16093.510000000002
2321,16048.421875,16064.53
2322,16044.9287109375,16059.07
2323,16021.5654296875,16046.62
2324,15973.3779296875,15986.88
2325,15989.6259765625,16012.28
2326,15977.7939453125,15999.33
2327,15886.603515625,15900.29
2328,15920.9130859375,15939.88
2329,15893.9765625,15917.45
2330,15903.2451171875,15919.09
2331,15838.578125,15869.3
2332,15821.2080078125,15838.84
2333,15851.625,15869.33
2334,15897.7734375,15901.43
2335,15849.8134765625,15862.63
2336,15833.3330078125,15849.97
2337,15925.9892578125,15942.89
2338,15983.306640625,15999.21
2339,15960.2802734375,15975.49
2340,15883.2236328125,15907.62
2341,15972.9296875,15987.71
2342,15976.0087890625,15993.09
2343,15949.486328125,15964.58
2344,15955.1044921875,15966.42
2345,15926.109375,15946.52
2346,15972.875,15990.75
2347,16014.1689453125,16024.71
2348,16009.693359375,16031.51
2349,16031.904296875,16048.45
2350,16115.0400390625,16126.18
2351,16104.380859375,16124.11
2352,16198.0908203125,16217.86
2353,16234.849609375,16255.51
2354,16234.1640625,16250.66
2355,16245.84375,16258.47
2356,16236.708984375,16257.540000000003
2357,16211.9619140625,16229.61
2358,16193.3037109375,16205.0
2359,16225.6689453125,16240.26
2360,16327.5048828125,16350.0
2361,16386.162109375,16401.2
2362,16349.37109375,16375.000000000002
2363,16200.873046875,16220.39
2364,16293.986328125,16310.44
2365,16307.9794921875,16322.0
2366,16287.46484375,16303.78
2367,16313.4873046875,16328.36
2368,16407.560546875,16420.48
2369,16394.9375,16414.39
2370,16385.2578125,16407.15
2371,16444.572265625,16462.0
2372,16586.734375,16603.69
2373,16566.84375,16580.71
2374,16724.861328125,16739.29
2375,16678.53125,16697.61
2376,16675.779296875,16691.72
2377,16689.51171875,16710.6
2378,16836.890625,16847.61
2379,16783.42578125,16800.42
2380,16843.0078125,16853.58
2381,16817.634765625,16842.6
2382,16815.46484375,16825.43
2383,16683.5625,16708.66
2384,16663.349609375,16676.52
2385,16705.02734375,16715.81
2386,16772.546875,16778.41
2387,16710.673828125,16724.62
2388,16748.935546875,16764.13
2389,16806.1953125,16818.32
2390,16733.18359375,16742.43
2391,16680.9765625,16698.05
2392,16712.814453125,16726.19
2393,16670.173828125,16683.88
2394,16597.064453125,16615.72
2395,16581.072265625,16594.34
2396,16633.984375,16650.0
2397,16673.603515625,16687.09
2398,16615.005859375,16632.68
2399,16614.9609375,16630.13
2400,16648.486328125,16667.38
2401,16625.388671875,16636.27
2402,16714.28515625,16737.74
2403,16746.857421875,16762.04
2404,16717.626953125,16735.89
2405,16698.630859375,16713.5
2406,16675.7421875,16691.12
2407,16649.328125,16664.29
2408,16717.513671875,16730.89
2409,16766.44921875,16782.12
2410,16920.38671875,16946.42
2411,16986.05078125,17012.3
2412,16989.966796875,17007.13
2413,17076.01171875,17095.32
2414,17007.025390625,17031.32
2415,16947.068359375,16964.25
2416,17038.474609375,17058.73
2417,17165.041015625,17175.0
2418,17198.365234375,17217.06
2419,17326.03515625,17337.45
2420,17373.2421875,17388.28
2421,17617.77734375,17637.37
2422,17621.8125,17635.14
2423,17785.59765625,17800.28
2424,17751.31640625,17749.83
2425,17654.19140625,17655.07
2426,17665.630859375,17690.14
2427,17703.64453125,17708.24
2428,17655.07421875,17649.45
2429,17667.943359375,17689.45
2430,17560.525390625,17570.3
2431,17640.609375,17645.0
2432,17541.955078125,17558.78
2433,17610.1640625,17624.49
2434,17651.28515625,17669.97
2435,17659.421875,17680.63
2436,17774.681640625,17777.25
2437,17698.388671875,17726.5
2438,17696.7734375,17710.4
2439,17735.662109375,17766.0
2440,17698.0625,17714.63
2441,17667.23828125,17697.91
2442,17702.7109375,17728.21
2443,18028.05078125,18041.16
2444,18158.208984375,18184.56
2445,18368.640625,18383.55
2446,18237.54296875,18266.38
2447,17608.671875,17638.26
2448,17753.59375,17776.71
2449,17786.40625,17799.21
2450,17766.8359375,17791.1
2451,18066.240234375,18088.09
2452,18144.40234375,18161.86
2453,18210.568359375,18222.03
2454,17942.763671875,17959.99
2455,18102.11328125,18125.52
2456,18145.859375,18171.03
2457,18237.396484375,18264.08
2458,18099.544921875,18133.4
2459,18233.1953125,18265.0
2460,18171.537109375,18199.86
2461,18024.9140625,18046.92
2462,17975.884765625,18002.49
2463,17872.478515625,17881.98
2464,17862.359375,17881.34
2465,17677.3671875,17699.24
2466,17533.279296875,17569.12
2467,17875.556640625,17906.78
2468,17880.5703125,17902.91
2469,17780.328125,17807.52
2470,17775.138671875,17790.29
2471,17894.306640625,17912.22
2472,17865.7265625,17873.98
2473,17766.90625,17784.51
2474,17648.37890625,17670.54
2475,17655.3046875,17668.0
2476,17580.564453125,17593.68
2477,17644.22265625,17661.67
2478,17692.96875,17693.65
2479,17769.2421875,17791.93
2480,17717.53125,17727.38
2481,17820.361328125,17829.82
2482,17717.361328125,17727.31
2483,17782.84375,17785.95
2484,17659.076171875,17669.77
2485,17758.365234375,17769.16
2486,17718.73046875,17738.37
2487,17846.6875,17862.0
2488,18025.982421875,18048.58
2489,17926.701171875,17947.27
2490,17934.251953125,17951.12
2491,17908.541015625,17933.38
2492,17771.794921875,17786.46
2493,17840.994140625,17863.47
2494,17803.16015625,17828.1
2495,17887.1484375,17911.93
2496,17771.755859375,17791.83
2497,17740.1875,17764.64
2498,17716.1796875,17748.34
2499,17657.142578125,17673.16
2500,17543.984375,17567.83
2501,17523.3515625,17542.69
2502,17583.763671875,17599.01
2503,17422.294921875,17439.66
2504,17448.36328125,17473.06
2505,17605.1796875,17621.6
2506,17599.802734375,17613.83
2507,17748.763671875,17770.49
2508,17693.66796875,17703.46
2509,17716.677734375,17724.99
2510,17958.67578125,17976.77
2511,17983.3046875,17997.95
2512,17901.494140625,17921.16
2513,18106.0546875,18127.17
2514,18099.107421875,18111.71
2515,18036.447265625,18059.73
2516,17978.234375,17991.92
2517,18009.18359375,18022.88
2518,17957.98828125,17967.61
2519,17960.70703125,17976.79
2520,17985.96484375,18007.47
2521,17941.931640625,17950.12
2522,17895.302734375,17920.03
2523,17972.5,17975.78
2524,17987.150390625,18012.14
2525,18035.3046875,18050.0
2526,18036.12109375,18050.68
2527,17935.9453125,17953.04
2528,17884.541015625,17915.75
2529,17874.50390625,17877.22
2530,17780.068359375,17787.81
2531,17828.2734375,17825.47
2532,17876.958984375,17890.88
2533,17779.716796875,17797.02
2534,17868.794921875,17897.96
2535,17954.94140625,17974.49
2536,18022.6953125,18044.6
2537,17959.763671875,17978.46
2538,17984.853515625,18006.25
2539,17944.97265625,17961.47
2540,18076.857421875,18099.81
2541,18186.115234375,18205.8
2542,18078.91015625,18099.58
2543,18130.8046875,18147.58
2544,18081.224609375,18100.09
2545,18167.75390625,18183.7
2546,18192.671875,18205.81
2547,18213.68359375,18234.9
2548,18293.404296875,18305.11
2549,18293.869140625,18320.03
2550,18271.185546875,18290.77
2551,18176.83203125,18203.62
2552,18223.1328125,18247.77
2553,18295.078125,18318.84
2554,18294.6796875,18320.73
2555,18258.111328125,18284.53
2556,18251.998046875,18270.54
2557,18215.248046875,18242.18
2558,18160.013671875,18180.16
2559,18236.845703125,18258.38
2560,18349.146484375,18366.11
2561,18633.787109375,18657.0
2562,18679.1484375,18702.61
2563,18669.080078125,18689.47
2564,18760.841796875,18790.0
2565,18692.009765625,18704.69
2566,18636.67578125,18665.47
2567,18688.03515625,18709.75
2568,18551.052734375,18567.26
2569,18573.33203125,18594.08
2570,18621.470703125,18646.04
2571,18621.388671875,18640.47
2572,18597.63671875,18609.74
2573,18619.08203125,18649.66
2574,18561.515625,18574.47
2575,18565.587890625,18584.28
2576,18535.673828125,18537.45
2577,18617.98828125,18644.81
2578,18654.19140625,18662.75
2579,18671.98828125,18687.65
2580,18749.962890625,18770.87
2581,18852.435546875,18878.0
2582,18879.748046875,18907.03
2583,18818.083984375,18840.55
2584,18939.009765625,18964.8
2585,18738.703125,18758.12
2586,18785.548828125,18806.01
2587,18649.646484375,18667.84
2588,18562.845703125,18591.75
2589,18567.2890625,18588.39
2590,18620.560546875,18649.03
2591,18649.55859375,18674.25
2592,18692.1171875,18717.22
2593,18616.771484375,18647.45
2594,18719.5390625,18743.37
2595,18653.08203125,18675.67
2596,18744.767578125,18775.45
2597,18769.42578125,18797.98
2598,18664.78515625,18687.19
2599,18604.34375,18628.2
2600,18671.39453125,18701.38
2601,18592.490234375,18616.96
2602,18528.638671875,18559.55
2603,18521.529296875,18550.0
2604,18659.580078125,18693.97
2605,18624.080078125,18657.22
2606,18684.767578125,18715.53
2607,18793.646484375,18820.82
2608,18688.8046875,18702.2
2609,18742.099609375,18759.39
2610,18772.30078125,18804.03
2611,18800.6640625,18823.71
2612,18841.33984375,18866.96
2613,18731.92578125,18751.79
2614,18718.69921875,18741.76
2615,18746.724609375,18776.0
2616,18728.01953125,18756.92
2617,18735.4296875,18760.76
2618,18656.806640625,18677.31
2619,18651.548828125,18680.0
2620,18637.248046875,18660.69
2621,18628.712890625,18657.42
2622,18582.36328125,18625.34
2623,18648.482421875,18664.73
2624,18560.31640625,18587.79
2625,18627.48828125,18640.19
2626,18664.884765625,18676.72
2627,18703.6328125,18725.0
2628,18699.39453125,18702.22
2629,18536.708984375,18561.45
2630,18522.001953125,18534.37
2631,18437.4375,18468.68
2632,18480.466796875,18506.87
2633,18573.72265625,18600.47
2634,18477.619140625,18500.0
2635,18553.73046875,18569.57
2636,18500.080078125,18530.12
2637,18585.072265625,18609.09
2638,18536.638671875,18561.93
2639,18486.490234375,18516.17
2640,18438.333984375,18457.55
2641,18477.2734375,18495.86
2642,18344.091796875,18368.54
2643,18484.3203125,18520.98
2644,18363.64453125,18395.47
2645,18211.515625,18224.6
2646,18239.65625,18270.86
2647,18370.4375,18384.86
2648,18234.107421875,18256.54
2649,18159.52734375,18182.04
2650,17948.068359375,17967.65
2651,17861.93359375,17884.18
2652,18032.552734375,18063.33
2653,18085.251953125,18112.05
2654,18212.642578125,18243.51
2655,18185.224609375,18210.86
2656,18219.578125,18243.55
2657,18175.3828125,18197.46
2658,18203.513671875,18225.2
2659,18287.552734375,18304.38
2660,18434.841796875,18456.78
2661,18543.28125,18560.1
2662,18527.671875,18551.74
2663,18461.353515625,18491.25
2664,18535.951171875,18553.83
2665,18506.7109375,18525.81
2666,18508.1015625,18522.76
2667,18574.578125,18588.36
2668,18615.369140625,18631.44
2669,18564.435546875,18570.07
2670,18596.755859375,18627.4
2671,18577.33203125,18594.15
2672,18631.109375,18655.53
2673,18629.072265625,18639.15
2674,18480.416015625,18502.81
2675,18410.2734375,18435.2
2676,18254.04296875,18257.84
2677,18127.673828125,18143.85
2678,18104.609375,18111.97
2679,18217.53515625,18234.85
2680,18252.859375,18270.08
2681,18206.876953125,18225.16
2682,18361.224609375,18389.13
2683,18346.91796875,18361.72
2684,18464.5390625,18489.1
2685,18455.638671875,18478.36
2686,18484.552734375,18507.68
2687,18430.740234375,18451.89
2688,18325.556640625,18348.87
2689,18501.75,18529.22
2690,18475.53125,18501.72
2691,18457.1953125,18479.84
2692,18616.984375,18642.29
2693,18574.140625,18597.08
2694,18554.408203125,18578.49
2695,18650.4140625,18664.0
2696,18736.37109375,18755.54
2697,18741.705078125,18763.59
2698,18612.501953125,18630.64
2699,18568.283203125,18580.99
2700,18545.38671875,18562.81
2701,18616.06640625,18634.64
2702,18409.08984375,18422.15
2703,18597.291015625,18618.49
2704,18570.521484375,18577.35
2705,18543.482421875,18561.52
2706,18362.8359375,18385.38
2707,18261.1640625,18273.24
2708,18333.6484375,18352.04
2709,18376.71484375,18396.55
2710,18400.912109375,18427.17
2711,18319.568359375,18351.6
2712,18318.0390625,18331.52
2713,18340.609375,18356.21
2714,18361.296875,18380.35
2715,18456.90234375,18470.0
2716,18394.26953125,18412.92
2717,18373.892578125,18397.53
2718,18392.58984375,18412.16
2719,18410.466796875,18420.21
2720,18374.7109375,18389.25
2721,18426.525390625,18427.04
2722,18389.89453125,18405.92
2723,18364.056640625,18383.35
2724,18225.091796875,18248.15
2725,18341.482421875,18369.55
2726,18512.58203125,18529.11
2727,18468.103515625,18485.6
2728,18416.9296875,18440.43
2729,18337.36328125,18354.68
