,timestamp,high,low,Volume BTC,negatives,neutrals,positives,closing price on the next timestamp
2476,2017-04-14 05:00:00,1184.32,1181.2,33.087602270000005,0,0,0,1183.53
2477,2017-04-14 06:00:00,1184.88,1179.64,19.62239337,0,2,0,1189.01
2478,2017-04-14 07:00:00,1189.98,1183.21,185.03939284,0,1,0,1181.54
2479,2017-04-14 08:00:00,1193.0,1166.92,558.43066836,0,0,0,1166.36
2480,2017-04-14 09:00:00,1185.09,1166.02,815.31421321,0,0,0,1160.58
2481,2017-04-14 10:00:00,1172.73,1142.0,1905.48978188,0,0,0,1167.65
2482,2017-04-14 11:00:00,1170.0,1146.97,934.61805455,0,0,1,1155.45
2483,2017-04-14 12:00:00,1170.0,1148.88,650.1064879099999,0,0,0,1162.36
2484,2017-04-14 13:00:00,1162.64,1149.01,733.82628095,0,4,0,1166.3
2485,2017-04-14 14:00:00,1174.73,1157.08,444.10756096,0,1,0,1172.8
2486,2017-04-14 15:00:00,1176.88,1166.0,486.37344074,0,1,0,1177.79
2487,2017-04-14 16:00:00,1180.0,1166.22,402.25502321,0,1,64,1178.8
2488,2017-04-14 17:00:00,1180.0,1173.0,154.2788417,0,0,0,1179.77
2489,2017-04-14 18:00:00,1179.77,1176.02,130.67415442,0,25,4,1170.23
2490,2017-04-14 19:00:00,1183.0,1165.72,488.79702519,0,0,0,1166.28
2491,2017-04-14 20:00:00,1173.05,1165.0,365.88926693,1,0,1,1166.47
2492,2017-04-14 21:00:00,1172.89,1165.18,48.14203862,0,13,0,1167.0
2493,2017-04-14 22:00:00,1172.78,1160.61,127.97065327,2,0,7,1169.98
2494,2017-04-14 23:00:00,1171.25,1165.59,30.28878981,0,1,0,1169.53
2495,2017-04-15 00:00:00,1170.34,1169.53,16.78326028,0,0,1,1169.9
2496,2017-04-15 01:00:00,1170.57,1169.37,83.61454468000001,1,1,0,1170.02
2497,2017-04-15 02:00:00,1170.57,1169.25,63.3018488,0,0,0,1169.71
2498,2017-04-15 03:00:00,1170.9,1169.0,54.46860093,0,0,0,1174.35
2499,2017-04-15 04:00:00,1174.35,1169.13,21.90857049,0,3,0,1176.24
2500,2017-04-15 05:00:00,1180.0,1173.7,59.71842658,0,0,0,1177.25
2501,2017-04-15 06:00:00,1179.97,1176.11,26.15627298,0,0,0,1177.01
2502,2017-04-15 07:00:00,1179.82,1175.9,23.0811443,0,0,0,1176.95
2503,2017-04-15 08:00:00,1177.23,1176.65,18.62145161,0,0,0,1175.77
2504,2017-04-15 09:00:00,1177.98,1175.12,34.80674939,0,1,0,1178.38
2505,2017-04-15 10:00:00,1180.0,1175.08,42.93780591,0,0,0,1178.68
2506,2017-04-15 11:00:00,1180.0,1177.0,48.98503873,0,0,0,1181.03
2507,2017-04-15 12:00:00,1182.34,1177.38,38.65343321,0,3,0,1178.09
2508,2017-04-15 13:00:00,1182.29,1178.0,61.270701,0,1,0,1179.8
2509,2017-04-15 14:00:00,1182.27,1176.01,56.0152137,0,0,2,1189.63
2510,2017-04-15 15:00:00,1190.2,1179.68,338.77730906,0,0,1,1184.67
2511,2017-04-15 16:00:00,1192.5,1180.85,253.64051205,0,0,0,1185.0
2512,2017-04-15 17:00:00,1189.55,1184.67,14.3004336,0,0,1,1184.5
2513,2017-04-15 18:00:00,1190.73,1183.02,84.73225831,1,1,0,1184.96
2514,2017-04-15 19:00:00,1184.98,1179.5,51.24618399,0,1,0,1181.61
2515,2017-04-15 20:00:00,1184.92,1179.52,19.49562674,27,0,0,1181.98
2516,2017-04-15 21:00:00,1183.85,1179.5,33.70211605,0,0,1,1178.9
2517,2017-04-15 22:00:00,1181.98,1176.76,38.16020831,0,2,1,1172.87
2518,2017-04-15 23:00:00,1179.3,1170.0,174.09176529,0,1,0,1172.27
2519,2017-04-16 00:00:00,1173.67,1165.0,162.4949309,0,0,0,1173.28
2520,2017-04-16 01:00:00,1174.33,1167.12,68.11222495,0,1,0,1175.88
2521,2017-04-16 02:00:00,1175.88,1171.54,33.96441512,0,4,0,1175.72
2522,2017-04-16 03:00:00,1178.0,1172.84,3.09498911,0,1,0,1175.48
2523,2017-04-16 04:00:00,1177.28,1172.48,61.33961358,0,0,0,1178.13
2524,2017-04-16 05:00:00,1178.13,1175.0,62.65370912,0,0,0,1176.02
2525,2017-04-16 06:00:00,1178.67,1176.02,7.25277427,0,0,0,1176.5
2526,2017-04-16 07:00:00,1178.67,1176.02,12.70839021,0,0,0,1176.98
2527,2017-04-16 08:00:00,1178.92,1171.5,62.37073336,0,4,149,1169.41
2528,2017-04-16 09:00:00,1178.45,1167.0,61.80787291,0,0,0,1170.25
2529,2017-04-16 10:00:00,1176.28,1168.35,13.06213411,0,0,0,1171.17
2530,2017-04-16 11:00:00,1172.95,1169.37,30.50245864,0,0,1,1164.11
2531,2017-04-16 12:00:00,1173.06,1161.0,90.2404079,0,0,0,1151.1
2532,2017-04-16 13:00:00,1165.13,1151.1,394.67477401,0,1,0,1152.19
2533,2017-04-16 14:00:00,1157.06,1150.0,284.12814029,0,0,0,1158.8
2534,2017-04-16 15:00:00,1159.04,1152.11,96.69863698,0,0,0,1167.93
2535,2017-04-16 16:00:00,1179.3,1150.0,968.97366179,0,4,0,1168.99
2536,2017-04-16 17:00:00,1172.73,1163.81,39.41763093,0,0,1,1174.57
2537,2017-04-16 18:00:00,1174.57,1167.3,21.79572188,0,2,0,1172.0
2538,2017-04-16 19:00:00,1174.45,1168.98,51.41707508,0,0,0,1171.99
2539,2017-04-16 20:00:00,1172.0,1170.25,10.41694426,0,0,0,1172.0
2540,2017-04-16 21:00:00,1172.0,1167.89,24.06839555,0,0,0,1173.06
2541,2017-04-16 22:00:00,1174.44,1168.93,6.6706864,0,0,3,1173.25
2542,2017-04-16 23:00:00,1173.64,1167.3,17.49905331,1,0,0,1171.0
2543,2017-04-17 00:00:00,1171.98,1161.0,262.31924677,0,1,3,1163.51
2544,2017-04-17 01:00:00,1171.0,1161.0,51.2727272,0,0,0,1165.34
2545,2017-04-17 02:00:00,1169.6,1161.0,100.92842742,0,0,0,1164.44
2546,2017-04-17 03:00:00,1172.0,1161.56,92.79224834,0,0,0,1166.52
2547,2017-04-17 04:00:00,1171.98,1163.73,57.55651306000001,0,0,0,1163.91
2548,2017-04-17 05:00:00,1166.81,1162.93,15.33749417,0,0,0,1167.06
2549,2017-04-17 06:00:00,1167.06,1162.44,33.47317406,0,1,0,1167.59
2550,2017-04-17 07:00:00,1172.0,1166.76,40.86327414,0,0,0,1168.34
2551,2017-04-17 08:00:00,1174.45,1167.58,44.14255877,0,0,0,1165.32
2552,2017-04-17 09:00:00,1174.3,1165.0,43.6944602,0,0,2,1173.3
2553,2017-04-17 10:00:00,1173.81,1165.0,53.7141923,0,0,1,1166.63
2554,2017-04-17 11:00:00,1173.5,1165.07,55.19617717,0,0,1,1167.13
2555,2017-04-17 12:00:00,1168.97,1166.1,27.52064426,0,4,0,1163.9
2556,2017-04-17 13:00:00,1169.02,1161.58,77.76345143,0,0,0,1161.97
2557,2017-04-17 14:00:00,1165.5,1161.97,33.76259925,1,0,0,1175.12
2558,2017-04-17 15:00:00,1175.12,1161.0,170.42410032,0,1,0,1187.77
2559,2017-04-17 16:00:00,1192.5,1171.0,1426.63549078,0,0,1,1184.26
2560,2017-04-17 17:00:00,1189.96,1184.0,176.56493532,0,2,0,1178.43
2561,2017-04-17 18:00:00,1184.63,1178.43,107.75138251,0,0,66,1181.0
2562,2017-04-17 19:00:00,1185.78,1177.42,204.92966212,6,0,0,1185.84
2563,2017-04-17 20:00:00,1187.93,1175.1,269.9616035,0,0,0,1188.19
2564,2017-04-17 21:00:00,1189.98,1185.5,68.97743528,177,317,329,1178.86
2565,2017-04-17 22:00:00,1188.94,1174.88,238.549253,208,162,232,1180.95
2566,2017-04-17 23:00:00,1180.95,1177.03,53.04067704,0,0,1,1177.41
2567,2017-04-18 00:00:00,1182.62,1176.14,103.01927238,0,0,0,1181.02
2568,2017-04-18 01:00:00,1181.18,1175.95,42.48744637,0,0,0,1184.18
2569,2017-04-18 02:00:00,1186.55,1180.52,89.11860717,0,0,4,1191.21
2570,2017-04-18 03:00:00,1196.08,1184.04,164.04590492,0,0,0,1192.89
2571,2017-04-18 04:00:00,1194.0,1191.07,38.79459352,1,0,0,1198.22
2572,2017-04-18 05:00:00,1203.6,1192.32,282.20997977,0,0,0,1197.65
2573,2017-04-18 06:00:00,1200.39,1197.0,135.52316566,0,0,1,1199.44
2574,2017-04-18 07:00:00,1200.03,1197.02,68.48670569,0,1,0,1207.19
2575,2017-04-18 08:00:00,1209.99,1197.72,254.08855613,0,0,0,1205.37
2576,2017-04-18 09:00:00,1209.99,1203.0,672.67057801,0,0,0,1205.58
2577,2017-04-18 10:00:00,1206.5,1203.16,250.22224501,0,0,0,1208.12
2578,2017-04-18 11:00:00,1208.18,1204.02,387.93962147,0,1,0,1208.22
2579,2017-04-18 12:00:00,1209.99,1206.06,503.64909038,1,0,15,1209.9
2580,2017-04-18 13:00:00,1210.0,1207.07,408.53526016,0,1,0,1206.8
2581,2017-04-18 14:00:00,1209.99,1205.0,338.46837147,0,0,1,1205.02
2582,2017-04-18 15:00:00,1208.7,1200.81,448.15290962,0,1,0,1202.25
2583,2017-04-18 16:00:00,1207.99,1197.02,276.9035703,0,0,3,1202.3
2584,2017-04-18 17:00:00,1203.98,1199.67,115.61379169,0,1,0,1203.99
2585,2017-04-18 18:00:00,1204.5,1200.3,157.71616585,0,0,1,1204.24
2586,2017-04-18 19:00:00,1205.22,1203.22,155.92483704,1,1,0,1201.02
2587,2017-04-18 20:00:00,1204.6,1198.61,211.32683487,0,1,1,1199.92
2588,2017-04-18 21:00:00,1202.5,1197.3,171.00032651,0,1,0,1199.4
2589,2017-04-18 22:00:00,1200.0,1197.03,155.07569928,0,0,0,1201.53
2590,2017-04-18 23:00:00,1203.0,1199.27,91.45963634,0,0,0,1202.59
2591,2017-04-19 00:00:00,1204.64,1201.53,94.63302753,0,0,0,1198.48
2592,2017-04-19 01:00:00,1203.0,1197.01,162.06331142,0,1,0,1204.58
2593,2017-04-19 02:00:00,1207.93,1198.47,148.35394086,0,0,1,1206.51
2594,2017-04-19 03:00:00,1209.31,1203.23,112.32248934,0,1,0,1204.98
2595,2017-04-19 04:00:00,1209.99,1204.98,114.53570902,0,0,0,1203.69
2596,2017-04-19 05:00:00,1206.52,1203.21,48.84390048,0,2,0,1204.63
2597,2017-04-19 06:00:00,1206.81,1203.33,63.20561024,0,58,0,1192.0
2598,2017-04-19 07:00:00,1204.5,1192.0,326.24055254,0,0,0,1193.36
2599,2017-04-19 08:00:00,1194.52,1190.0,178.12414894,0,2,0,1194.06
2600,2017-04-19 09:00:00,1196.58,1190.0,180.21058686,0,1,54,1199.19
2601,2017-04-19 10:00:00,1199.99,1190.94,452.0286395,0,0,0,1198.89
2602,2017-04-19 11:00:00,1200.0,1196.34,159.98807094,0,1,0,1202.64
2603,2017-04-19 12:00:00,1203.53,1197.16,130.98418574,0,0,0,1200.05
2604,2017-04-19 13:00:00,1202.62,1198.95,629.2896132,0,3,0,1200.05
2605,2017-04-19 14:00:00,1203.52,1194.99,571.71896324,1,1,1,1200.0
2606,2017-04-19 15:00:00,1202.57,1198.03,219.47454478,0,1,1,1202.19
2607,2017-04-19 16:00:00,1204.06,1199.01,230.17181674,3,1,0,1202.56
2608,2017-04-19 17:00:00,1204.06,1199.88,128.16062887,0,1,1,1202.19
2609,2017-04-19 18:00:00,1205.0,1202.08,82.95004923,1,3,0,1205.01
2610,2017-04-19 19:00:00,1205.68,1202.21,85.43234452,0,0,0,1205.5
2611,2017-04-19 20:00:00,1206.0,1204.19,133.19497727,0,0,1,1202.9
2612,2017-04-19 21:00:00,1205.5,1202.07,211.49540456,0,0,0,1196.11
2613,2017-04-19 22:00:00,1203.99,1190.0,1345.33826101,0,0,0,1200.97
2614,2017-04-19 23:00:00,1202.1,1195.57,135.31478894,0,1,0,1203.98
2615,2017-04-20 00:00:00,1205.43,1200.2,200.4519472,0,1,0,1205.78
2616,2017-04-20 01:00:00,1209.0,1203.98,308.89692679,0,1,0,1208.29
2617,2017-04-20 02:00:00,1209.0,1205.82,100.0102347,0,0,2,1207.21
2618,2017-04-20 03:00:00,1209.56,1205.6,139.22922298,0,1,0,1206.22
2619,2017-04-20 04:00:00,1209.6,1201.66,255.92301725,0,0,0,1208.31
2620,2017-04-20 05:00:00,1208.49,1205.08,33.29698905,0,0,1,1208.08
2621,2017-04-20 06:00:00,1210.0,1207.41,89.02763516,0,0,0,1209.94
2622,2017-04-20 07:00:00,1213.82,1207.86,187.66313698,0,0,1,1212.77
2623,2017-04-20 08:00:00,1212.77,1209.61,204.31243892,0,0,0,1218.15
2624,2017-04-20 09:00:00,1220.0,1212.77,286.63827056,0,0,0,1218.99
2625,2017-04-20 10:00:00,1220.82,1212.5,434.05541715,0,0,0,1219.0
2626,2017-04-20 11:00:00,1220.88,1216.77,242.97626988,0,0,1,1220.77
2627,2017-04-20 12:00:00,1221.0,1217.86,148.59966466,0,1,0,1219.99
2628,2017-04-20 13:00:00,1221.45,1217.09,255.97644191,0,13,1,1221.99
2629,2017-04-20 14:00:00,1222.0,1216.51,356.42009349,0,0,2,1223.58
2630,2017-04-20 15:00:00,1225.0,1220.78,353.68745623,1,1,0,1229.96
2631,2017-04-20 16:00:00,1230.0,1222.53,406.32663934,0,2,1,1235.01
2632,2017-04-20 17:00:00,1237.0,1223.66,759.2439277,0,3,1,1232.68
2633,2017-04-20 18:00:00,1243.88,1230.0,539.11254319,0,0,0,1233.17
2634,2017-04-20 19:00:00,1233.73,1227.04,280.35747257,0,2,2,1228.99
2635,2017-04-20 20:00:00,1233.65,1226.04,106.29907952,12,0,0,1239.41
2636,2017-04-20 21:00:00,1239.96,1228.25,189.77534258,0,3,1,1230.2
2637,2017-04-20 22:00:00,1240.56,1229.1,108.31325284,0,0,0,1232.42
2638,2017-04-20 23:00:00,1234.94,1228.05,132.45578065,0,0,0,1235.0
2639,2017-04-21 00:00:00,1235.0,1232.42,64.43266266,0,0,0,1237.0
2640,2017-04-21 01:00:00,1239.54,1234.24,59.77412231,0,0,0,1236.33
2641,2017-04-21 02:00:00,1237.0,1231.68,168.24008221,0,1,0,1235.41
2642,2017-04-21 03:00:00,1237.0,1231.65,211.34494314,0,0,80,1235.64
2643,2017-04-21 04:00:00,1237.0,1234.01,108.08137122,0,0,0,1237.0
2644,2017-04-21 05:00:00,1237.0,1234.3,119.9680779,0,0,0,1240.89
2645,2017-04-21 06:00:00,1244.89,1236.03,253.77329053,0,0,0,1237.0
2646,2017-04-21 07:00:00,1244.8,1237.0,105.94348725,0,0,0,1244.99
2647,2017-04-21 08:00:00,1244.99,1235.0,152.4678053,0,3,1,1247.57
2648,2017-04-21 09:00:00,1247.98,1241.0,263.64484968,4,0,0,1249.0
2649,2017-04-21 10:00:00,1249.88,1242.12,184.33613701,0,0,0,1249.48
2650,2017-04-21 11:00:00,1249.57,1245.78,137.33403929,0,0,0,1250.0
2651,2017-04-21 12:00:00,1250.93,1245.81,281.81195503,0,0,1,1247.14
2652,2017-04-21 13:00:00,1252.32,1243.95,379.06954661,2,0,0,1246.69
2653,2017-04-21 14:00:00,1250.89,1244.94,212.35243427,0,0,0,1242.79
2654,2017-04-21 15:00:00,1246.99,1238.49,366.90649849,0,1,0,1239.56
2655,2017-04-21 16:00:00,1244.86,1239.44,169.93058112,0,1,0,1238.07
2656,2017-04-21 17:00:00,1242.88,1235.0,386.13109007,0,3,27,1240.63
2657,2017-04-21 18:00:00,1242.0,1238.07,135.65312936,0,1,1,1235.99
2658,2017-04-21 19:00:00,1241.95,1233.0,508.02809535,0,0,2,1238.84
2659,2017-04-21 20:00:00,1239.33,1235.99,188.17219578,0,1,0,1241.8
2660,2017-04-21 21:00:00,1242.0,1237.53,198.9094409,0,0,0,1242.59
2661,2017-04-21 22:00:00,1246.99,1239.41,267.0863609,0,0,3,1242.59
2662,2017-04-21 23:00:00,1242.59,1239.28,52.94029987,0,78,1,1243.6
2663,2017-04-22 00:00:00,1243.61,1238.92,97.81727813,0,1,1,1243.99
2664,2017-04-22 01:00:00,1244.65,1243.0,49.82640261,0,0,0,1244.45
2665,2017-04-22 02:00:00,1244.99,1241.44,71.84896242,0,0,0,1245.0
2666,2017-04-22 03:00:00,1245.0,1243.78,54.7176857,0,0,0,1240.55
2667,2017-04-22 04:00:00,1245.95,1240.32,82.11385895000001,0,0,0,1243.76
2668,2017-04-22 05:00:00,1244.87,1240.3,76.54305527,0,0,0,1241.4
2669,2017-04-22 06:00:00,1244.87,1241.24,41.76699846,0,0,0,1244.26
2670,2017-04-22 07:00:00,1247.15,1241.36,98.97273982,0,0,0,1244.99
2671,2017-04-22 08:00:00,1246.37,1244.0,47.25634789,0,0,0,1237.84
2672,2017-04-22 09:00:00,1244.99,1236.1,238.40858657,0,0,0,1237.93
2673,2017-04-22 10:00:00,1239.96,1236.11,67.67544448,0,0,0,1233.96
2674,2017-04-22 11:00:00,1237.9,1230.0,197.39093008,0,1,0,1233.95
2675,2017-04-22 12:00:00,1234.0,1231.29,26.66430162,0,0,0,1227.73
2676,2017-04-22 13:00:00,1234.47,1226.0,145.79767248000002,0,0,0,1211.58
2677,2017-04-22 14:00:00,1230.8,1199.0,1194.2933352,0,0,0,1223.05
2678,2017-04-22 15:00:00,1223.95,1211.09,270.76784505,0,0,0,1228.0
2679,2017-04-22 16:00:00,1228.0,1222.44,123.28933405,0,0,0,1236.21
2680,2017-04-22 17:00:00,1236.5,1224.39,244.39699926,0,0,0,1234.0
2681,2017-04-22 18:00:00,1236.5,1231.0,178.20591054,0,1,26,1236.43
2682,2017-04-22 19:00:00,1236.5,1231.46,133.62930002,0,1,1,1240.78
2683,2017-04-22 20:00:00,1243.75,1235.24,131.4781558,0,5,47,1239.49
2684,2017-04-22 21:00:00,1242.34,1238.14,59.01156177,0,0,1,1244.99
2685,2017-04-22 22:00:00,1245.0,1239.49,162.15533,0,0,1,1242.93
2686,2017-04-22 23:00:00,1245.0,1240.1,46.0685185,0,0,2,1231.84
2687,2017-04-23 00:00:00,1243.69,1229.81,451.28772717,0,1,0,1229.28
2688,2017-04-23 01:00:00,1235.67,1227.56,123.33163962,0,0,1,1228.98
2689,2017-04-23 02:00:00,1231.29,1227.53,88.12538754,0,0,0,1230.45
2690,2017-04-23 03:00:00,1230.5,1227.6,50.12367537,0,0,0,1225.61
2691,2017-04-23 04:00:00,1230.46,1223.42,103.54914162,0,0,0,1225.67
2692,2017-04-23 05:00:00,1228.9,1225.61,36.8451644,0,0,0,1228.38
2693,2017-04-23 06:00:00,1228.88,1223.8,143.76865595,0,0,0,1236.04
2694,2017-04-23 07:00:00,1236.04,1227.69,46.28197759,0,0,0,1239.12
2695,2017-04-23 08:00:00,1248.99,1233.57,394.40365349,0,0,1,1237.97
2696,2017-04-23 09:00:00,1240.95,1236.68,96.1473158,0,206,0,1242.19
2697,2017-04-23 10:00:00,1244.4,1234.56,151.42766331,0,1,0,1240.84
2698,2017-04-23 11:00:00,1242.89,1240.02,35.64027832,0,4,2,1235.1
2699,2017-04-23 12:00:00,1243.2,1232.79,126.17448666,0,0,0,1234.11
2700,2017-04-23 13:00:00,1236.84,1233.0,70.6827784,0,0,0,1233.05
2701,2017-04-23 14:00:00,1239.07,1231.36,124.22698928,0,0,16,1236.0
2702,2017-04-23 15:00:00,1236.1,1232.64,80.68479496,0,0,0,1243.1
2703,2017-04-23 16:00:00,1245.19,1236.0,101.91227108,1,2,0,1236.88
2704,2017-04-23 17:00:00,1244.19,1236.61,77.77927711,0,0,0,1234.65
2705,2017-04-23 18:00:00,1241.45,1231.0,228.15667235,0,1,2,1241.36
2706,2017-04-23 19:00:00,1242.23,1231.6,126.21356,0,0,0,1239.49
2707,2017-04-23 20:00:00,1241.99,1237.79,112.55222723,0,0,0,1239.49
2708,2017-04-23 21:00:00,1242.0,1237.02,106.17776765,0,1,39,1242.0
2709,2017-04-23 22:00:00,1242.0,1238.47,62.16437668,0,0,1,1239.22
2710,2017-04-23 23:00:00,1242.0,1236.77,84.17725268000001,0,0,2,1241.99
2711,2017-04-24 00:00:00,1242.0,1236.25,13.44316916,0,0,0,1240.0
2712,2017-04-24 01:00:00,1243.1,1239.09,25.94427192,0,0,0,1234.8
2713,2017-04-24 02:00:00,1240.55,1234.0,169.45839959,0,1,0,1235.39
2714,2017-04-24 03:00:00,1236.28,1234.67,155.70290735,0,0,0,1236.04
2715,2017-04-24 04:00:00,1236.64,1234.79,148.27853416,0,0,0,1235.36
2716,2017-04-24 05:00:00,1240.18,1234.81,224.19800311,0,0,0,1239.4
2717,2017-04-24 06:00:00,1242.07,1235.39,66.24690869999999,0,0,1,1244.38
2718,2017-04-24 07:00:00,1244.38,1234.99,212.66312296,0,1,1,1239.9
2719,2017-04-24 08:00:00,1243.31,1237.77,154.72408734,0,0,1,1240.7
2720,2017-04-24 09:00:00,1245.0,1239.34,154.31630169000002,0,4,0,1241.35
2721,2017-04-24 10:00:00,1242.95,1237.08,222.54705915,0,0,0,1242.0
2722,2017-04-24 11:00:00,1243.0,1240.0,111.14837332,0,0,0,1241.99
2723,2017-04-24 12:00:00,1245.0,1240.03,83.19754239,0,0,0,1243.93
2724,2017-04-24 13:00:00,1244.05,1240.03,88.32010709,0,1,0,1244.9
2725,2017-04-24 14:00:00,1244.92,1241.68,116.46665786,0,0,144,1248.0
2726,2017-04-24 15:00:00,1248.0,1242.82,171.19283163,0,1,0,1244.57
2727,2017-04-24 16:00:00,1248.4,1244.28,105.24379253,0,0,1,1247.09
2728,2017-04-24 17:00:00,1248.48,1244.28,136.91900671,0,0,0,1249.95
2729,2017-04-24 18:00:00,1250.0,1243.03,214.74259764,0,2,1,1250.72
2730,2017-04-24 19:00:00,1250.72,1246.98,68.07967059,0,0,0,1252.8
2731,2017-04-24 20:00:00,1252.8,1249.3,135.95562298,0,0,0,1251.04
2732,2017-04-24 21:00:00,1254.0,1250.12,61.82825231,1,0,0,1253.18
2733,2017-04-24 22:00:00,1254.0,1251.41,88.5115072,0,0,4,1253.61
2734,2017-04-24 23:00:00,1254.0,1252.59,56.300379,0,0,0,1253.58
2735,2017-04-25 00:00:00,1254.0,1253.16,76.70296281,0,0,0,1254.77
2736,2017-04-25 01:00:00,1254.78,1253.17,68.21539481,0,0,0,1252.08
2737,2017-04-25 02:00:00,1254.77,1251.07,102.50802273,0,0,2,1254.26
2738,2017-04-25 03:00:00,1254.99,1251.63,112.34485149,0,0,0,1254.99
2739,2017-04-25 04:00:00,1255.0,1252.43,47.0061339,2,0,0,1255.91
2740,2017-04-25 05:00:00,1257.3,1253.12,133.26342761,0,0,0,1255.86
2741,2017-04-25 06:00:00,1256.1,1254.04,53.73048293,0,0,1,1254.96
2742,2017-04-25 07:00:00,1257.6,1253.22,312.57430956,0,2,0,1256.56
2743,2017-04-25 08:00:00,1257.42,1251.8,329.12061832,0,0,0,1259.84
2744,2017-04-25 09:00:00,1260.0,1255.04,187.72895612,0,3,1,1261.5
2745,2017-04-25 10:00:00,1261.95,1255.9,146.6362001,0,1,0,1267.53
2746,2017-04-25 11:00:00,1268.3,1258.62,262.32778467,2,0,1,1270.7
2747,2017-04-25 12:00:00,1274.0,1264.87,312.79164728,0,8,0,1265.44
2748,2017-04-25 13:00:00,1272.8,1262.45,477.97132685,0,3,0,1266.24
2749,2017-04-25 14:00:00,1271.0,1262.02,224.70431447,0,2,0,1267.15
2750,2017-04-25 15:00:00,1270.97,1266.02,211.01646649,0,0,1,1269.4
2751,2017-04-25 16:00:00,1269.95,1265.0,239.24735421,0,1,1,1274.18
2752,2017-04-25 17:00:00,1280.0,1268.27,783.91761724,0,0,2,1277.46
2753,2017-04-25 18:00:00,1279.2,1270.44,249.82934695,63,2,3,1274.98
2754,2017-04-25 19:00:00,1278.43,1267.0,314.67106038,0,1,1,1275.55
2755,2017-04-25 20:00:00,1277.16,1273.01,79.88247735,0,1,0,1274.01
2756,2017-04-25 21:00:00,1277.0,1273.18,121.65280109,0,3,1,1271.58
2757,2017-04-25 22:00:00,1274.99,1270.43,116.2194791,0,1,0,1271.02
2758,2017-04-25 23:00:00,1274.99,1271.02,275.3802702,0,2,103,1270.37
2759,2017-04-26 00:00:00,1274.85,1269.0,86.39623691,0,0,0,1273.25
2760,2017-04-26 01:00:00,1274.99,1269.08,87.64371523,0,2,18,1271.35
2761,2017-04-26 02:00:00,1275.9,1271.1,161.94944577,0,0,0,1271.33
2762,2017-04-26 03:00:00,1272.98,1270.0,112.28938538,1,0,0,1274.97
2763,2017-04-26 04:00:00,1275.0,1265.0,459.7757194400001,0,0,0,1279.3
2764,2017-04-26 05:00:00,1279.3,1273.37,232.24457281,0,0,0,1276.48
2765,2017-04-26 06:00:00,1279.5,1276.13,66.03373259,0,0,0,1283.5
2766,2017-04-26 07:00:00,1284.3,1275.8,327.58296478,0,24,0,1283.0
2767,2017-04-26 08:00:00,1284.47,1280.08,179.81071427,0,1,0,1282.49
2768,2017-04-26 09:00:00,1284.43,1281.0,178.30459411,0,0,0,1282.4
2769,2017-04-26 10:00:00,1284.28,1280.01,279.38789067,2,0,0,1284.0
2770,2017-04-26 11:00:00,1284.45,1280.2,212.99516349,0,2,0,1283.81
2771,2017-04-26 12:00:00,1284.78,1282.5,206.50384691,0,18,3,1288.07
2772,2017-04-26 13:00:00,1289.09,1282.77,284.43173433,0,1,1,1289.0
2773,2017-04-26 14:00:00,1293.41,1287.03,488.0654267,0,1,0,1300.56
2774,2017-04-26 15:00:00,1301.0,1289.0,918.82209522,3,2,1,1308.71
2775,2017-04-26 16:00:00,1310.0,1295.77,631.28034785,0,4,0,1309.83
2776,2017-04-26 17:00:00,1314.0,1306.03,647.34542948,0,3,1,1311.19
2777,2017-04-26 18:00:00,1315.55,1309.03,520.23562483,1,12,0,1307.76
2778,2017-04-26 19:00:00,1330.0,1289.0,1036.63015609,0,0,3,1299.01
2779,2017-04-26 20:00:00,1307.93,1298.24,355.23721004,0,0,0,1286.74
2780,2017-04-26 21:00:00,1299.89,1281.0,677.91911962,29,0,0,1295.06
2781,2017-04-26 22:00:00,1296.0,1286.79,119.81388398,0,1,0,1293.84
2782,2017-04-26 23:00:00,1302.35,1289.5,231.33281574,0,1,0,1287.92
2783,2017-04-27 00:00:00,1293.91,1285.0,291.98590554,0,38,0,1286.0
2784,2017-04-27 01:00:00,1288.11,1285.0,95.78888653,0,3,0,1289.88
2785,2017-04-27 02:00:00,1291.02,1285.91,111.61775592,0,0,0,1287.87
2786,2017-04-27 03:00:00,1290.05,1287.0,145.03917068,0,0,0,1295.63
2787,2017-04-27 04:00:00,1297.74,1287.87,195.91221111,0,0,15,1299.78
2788,2017-04-27 05:00:00,1299.78,1293.0,84.4925965,0,0,0,1309.91
2789,2017-04-27 06:00:00,1309.91,1298.8,178.56956895000002,0,0,0,1308.45
2790,2017-04-27 07:00:00,1310.69,1304.8,264.1430318,0,1,0,1309.96
2791,2017-04-27 08:00:00,1310.69,1305.48,128.75145028,0,0,0,1306.81
2792,2017-04-27 09:00:00,1309.99,1305.44,120.48834465,0,0,0,1307.01
2793,2017-04-27 10:00:00,1310.0,1303.36,270.24165994,0,2,0,1299.85
2794,2017-04-27 11:00:00,1308.49,1296.96,177.64934732999998,0,20,0,1304.9
2795,2017-04-27 12:00:00,1304.98,1299.04,163.71624884,1,2,203,1306.39
2796,2017-04-27 13:00:00,1308.5,1304.05,124.15269923,0,1,0,1321.26
2797,2017-04-27 14:00:00,1327.0,1305.53,558.60066368,1,0,0,1325.0
2798,2017-04-27 15:00:00,1330.83,1321.0,482.60918713,0,0,1,1331.99
2799,2017-04-27 16:00:00,1338.0,1325.33,795.36859986,0,1,0,1328.88
